SDSS_Obj,_RAJ2000,_DEJ2000
J122205.86+115352.96,185.5244167,11.8980444
J122212.19+555936.41,185.5507917,55.9934472
J122216.99+122348.71,185.5707917,12.3968639
J122223.82+450330.02,185.59925,45.0583389
J122235.02+510917.78,185.6459167,51.1549389
J122239.50+550458.72,185.6645833,55.0829778
J122242.34+030830.57,185.6764167,3.141825
J122243.21+510811.55,185.6800417,51.1365417
J122245.17+121737.62,185.6882083,12.2937833
J122249.12+665145.54,185.7046667,66.86265
J122252.55+565036.56,185.7189583,56.8434889
J122254.39-024008.86,185.726625,-2.6691278
J122254.89+123400.29,185.7287083,12.5667472
J122257.72+103253.95,185.7405,10.5483194
J122306.66+103716.42,185.77775,10.6212278
J122318.07+012912.68,185.8252917,1.4868556
J122324.13+024044.44,185.8505417,2.6790111
J122324.22+125647.81,185.8509167,12.9466139
J122331.46+104123.23,185.8810833,10.6897861
J122332.26+582652.44,185.8844167,58.4479
J122337.48-002821.31,185.9061667,-0.4725861
J122339.52+461000.55,185.9146667,46.1668194
J122341.58+025740.55,185.92325,2.9612639
J122342.82+581446.42,185.9284167,58.2462278
J122344.58+092017.30,185.93575,9.3381389
J122351.60+090749.39,185.965,9.1303861
J122357.50+582250.59,185.9895833,58.3807194
J122357.86+091511.24,185.9910833,9.2531222
J122358.86+484646.36,185.99525,48.7795444
J122402.04+582306.96,186.0085,58.3852667
J122404.89+011123.25,186.020375,1.1897917
J122407.76+092301.30,186.0323333,9.3836944
J122411.84+011246.86,186.0493333,1.2130167
J122412.33+091353.27,186.051375,9.2314639
J122413.99+445615.43,186.0582917,44.9376194
J122414.72+091600.65,186.0613333,9.2668472
J122419.49+092930.12,186.0812083,9.4917
J122421.31+600641.45,186.0887917,60.1115139
J122429.15+092139.84,186.1214583,9.3610667
J122429.77+460105.21,186.1240417,46.0181139
J122435.05+015332.44,186.1460417,1.8923444
J122436.01+551650.91,186.1500417,55.2808083
J122436.85+673859.45,186.1535417,67.6498472
J122442.75+612814.87,186.178125,61.4707972
J122445.17+513219.04,186.1882083,51.5386222
J122450.20+445001.21,186.2091667,44.8336694
J122450.66+451542.90,186.2110833,45.2619167
J122456.51+024644.92,186.2354583,2.7791444
J122506.80+522632.04,186.2783333,52.4422333
J122508.49+132703.28,186.285375,13.4509111
J122511.12+455833.54,186.2963333,45.9759833
J122515.39+451409.71,186.314125,45.2360306
J122524.80+483840.87,186.3533333,48.6446861
J122526.97+454539.48,186.362375,45.7609667
J122531.99+032616.39,186.3832917,3.4378861
J122534.25-025029.08,186.3927083,-2.8414111
J122534.73+452553.97,186.3947083,45.4316583
J122536.64+460350.79,186.4026667,46.0641083
J122536.68-025401.97,186.4028333,-2.9005472
J122542.74+471948.15,186.4280833,47.3300417
J122542.98+090135.27,186.4290833,9.0264639
J122544.06+613112.81,186.4335833,61.520225
J122546.29+451724.69,186.442875,45.2901917
J122547.25+455434.37,186.446875,45.9095472
J122549.40+500545.54,186.4558333,50.0959833
J122553.81+451653.35,186.4742083,45.2814861
J122600.24-032755.05,186.501,-3.4652917
J122602.27+455331.50,186.5094583,45.8920833
J122611.23-022138.28,186.5467917,-2.3606333
J122614.43+001601.93,186.560125,0.2672028
J122615.04+095954.80,186.5626667,9.9985556
J122617.36+452437.83,186.5723333,45.4105083
J122631.65+090723.13,186.631875,9.1230917
J122634.83+525934.88,186.645125,52.9930222
J122634.92+574951.04,186.6455,57.8308444
J122635.49+090207.66,186.647875,9.0354611
J122636.12+105043.79,186.6505,10.8454972
J122640.83+430509.36,186.670125,43.0859333
J122641.87+522018.71,186.6744583,52.3385306
J122643.43+104622.38,186.6809583,10.7728833
J122648.20+455240.09,186.7008333,45.8778028
J122651.35+094638.95,186.7139583,9.7774861
J122654.16+645218.21,186.7256667,64.871725
J122656.57+574612.81,186.7357083,57.770225
J122659.21+085731.58,186.7467083,8.9587722
J122714.39-020213.77,186.8099583,-2.0371583
J122756.41+523124.78,186.9850417,52.52355
J122803.64+541145.66,187.0151667,54.1960167
J122804.92+442933.62,187.0205,44.4926722
J122805.20-013929.32,187.0216667,-1.6581444
J122805.66+120448.24,187.0235833,12.0800667
J122805.81+415215.83,187.0242083,41.8710639
J122813.53+133414.42,187.056375,13.5706722
J122815.91+420050.55,187.0662917,42.0140417
J122827.12+000832.66,187.113,0.1424056
J122842.24+433732.73,187.176,43.6257583
J122906.24+443918.89,187.276,44.6552472
J122906.96+003451.89,187.279,0.5810806
J122908.27+575453.46,187.2844583,57.91485
J122908.56+465253.45,187.2856667,46.8815139
J122911.78+680019.70,187.2990833,68.0054722
J122914.87-033655.72,187.3119583,-3.6154778
J122918.17+095612.02,187.3257083,9.9366722
J122921.63+010324.97,187.340125,1.0569361
J122938.01+092943.36,187.408375,9.4953778
J122945.35+564934.88,187.4389583,56.8263556
J122949.70+023109.16,187.4570833,2.5192111
J122950.35+580220.62,187.4597917,58.0390611
J122952.22+113131.26,187.4675833,11.52535
J122952.32+114038.83,187.468,11.6774528
J122952.89+574332.02,187.470375,57.7255611
J122956.38+103655.21,187.4849167,10.6153361
J123011.86+470022.71,187.5494167,47.0063083
J123012.10+033439.88,187.5504167,3.5777444
J123017.10+660825.44,187.57125,66.1404
J123017.66+471236.12,187.5735833,47.2100333
J123019.41+032712.70,187.580875,3.4535278
J123020.70+034424.55,187.58625,3.7401528
J123022.08+504222.76,187.592,50.7063222
J123034.42+011624.43,187.6434167,1.2734528
J123034.72+575803.85,187.6446667,57.9677361
J123034.98+421130.10,187.64575,42.1916944
J123035.40+425755.62,187.6475,42.96545
J123036.35+571859.17,187.6514583,57.3164361
J123037.21+045732.74,187.6550417,4.9590944
J123040.30+510814.75,187.6679167,51.1374306
J123042.21+030950.03,187.675875,3.1638972
J123042.36+525622.93,187.6765,52.9397028
J123053.92+060623.21,187.7246667,6.1064472
J123054.36+512028.92,187.7265,51.3413667
J123055.21+445402.50,187.7300417,44.9006944
J123055.79+511656.59,187.7324583,51.2823861
J123056.05+654957.15,187.7335417,65.8325417
J123100.30+423137.09,187.75125,42.5269694
J123104.61-022037.47,187.7692083,-2.3437417
J123105.10+511435.46,187.77125,51.2431833
J123105.15+120147.47,187.7714583,12.0298528
J123106.51+043517.73,187.777125,4.5882583
J123106.76+522451.85,187.7781667,52.4144028
J123107.03+030749.09,187.7792917,3.1303028
J123108.36+003649.34,187.7848333,0.6137056
J123108.83+051035.32,187.7867917,5.1764778
J123111.04+003622.42,187.796,0.6062278
J123117.01+050429.33,187.820875,5.0748139
J123117.11+465208.38,187.8212917,46.8689944
J123124.71-034007.83,187.8529583,-3.6688417
J123130.35+654549.70,187.8764583,65.7638056
J123137.39+504217.57,187.9057917,50.7048806
J123140.89+035534.71,187.920375,3.9263083
J123142.97+504019.08,187.9290417,50.6719667
J123146.89+475539.26,187.945375,47.9275722
J123153.77+643909.71,187.9740417,64.6526972
J123209.85-022407.36,188.0410417,-2.4020444
J123217.01+635722.12,188.070875,63.9561444
J123217.43+472013.78,188.072625,47.3371611
J123224.57+114715.31,188.102375,11.7875861
J123228.60+575748.69,188.1191667,57.963525
J123232.50+482819.92,188.1354167,48.4722
J123233.15+470702.39,188.138125,47.1173306
J123234.68+092415.59,188.1445,9.4043306
J123249.77+031759.60,188.207375,3.2998889
J123250.92+503041.30,188.2121667,50.5114722
J123252.25+112415.69,188.2177083,11.4043583
J123256.75+112324.21,188.2364583,11.3900583
J123301.24+110907.24,188.2551667,11.1520111
J123301.81+565209.89,188.2575417,56.8694139
J123301.85+475055.22,188.2577083,47.8486722
J123303.77+524212.84,188.2657083,52.7035667
J123306.03+004641.97,188.275125,0.778325
J123311.08+480258.50,188.2961667,48.0495833
J123317.59+575620.38,188.3232917,57.9389944
J123323.12+463736.69,188.3463333,46.6268583
J123325.55+131359.20,188.3564583,13.2331111
J123332.13+590449.86,188.383875,59.0805167
J123337.97+490716.68,188.4082083,49.1213
J123344.69+053221.80,188.4362083,5.5393889
J123347.48+412523.24,188.4478333,41.4231222
J123349.82+055335.89,188.4575833,5.8933028
J123351.78+123703.65,188.46575,12.6176806
J123353.50+473923.98,188.4729167,47.6566611
J123354.92+055145.68,188.4788333,5.8626889
J123358.32+490154.92,188.493,49.0319222
J123403.11+432457.96,188.5129583,43.4161
J123403.51+130041.39,188.514625,13.0114972
J123407.43+452622.55,188.5309583,45.4395972
J123408.45+131754.88,188.5352083,13.2985778
J123410.97+474428.66,188.5457083,47.7412944
J123412.58+035513.61,188.5524167,3.9204472
J123416.55+480203.55,188.5689583,48.0343194
J123429.75+504016.48,188.6239583,50.6712444
J123434.13+633130.50,188.6422083,63.5251389
J123435.50+422617.15,188.6479167,42.4380972
J123435.83+474536.37,188.6492917,47.7601028
J123437.92-021917.79,188.658,-2.3216083
J123438.33+493627.73,188.6597083,49.6077028
J123440.68+442343.97,188.6695,44.3955472
J123440.90+031925.22,188.6704167,3.3236722
J123443.41+465728.15,188.680875,46.9578194
J123451.82+585500.67,188.7159167,58.9168528
J123502.84-034043.03,188.7618333,-3.6786194
J123505.39+055231.65,188.7724583,5.8754583
J123509.10-033549.48,188.7879167,-3.5970778
J123511.49+055027.20,188.797875,5.8408889
J123517.00+471759.86,188.8208333,47.2999611
J123519.54+483553.36,188.8314167,48.5981556
J123521.26+585659.07,188.8385833,58.9497417
J123526.33+474349.42,188.8597083,47.7303944
J123535.02+015337.38,188.8959167,1.8937167
J123538.56+474526.67,188.9106667,47.7574083
J123541.60+485434.76,188.9233333,48.9096556
J123542.02+635825.67,188.9250833,63.9737972
J123544.43+635931.27,188.935125,63.9920194
J123548.04+031206.46,188.9501667,3.2017944
J123553.51+054723.48,188.9729583,5.7898556
J123553.79+054539.81,188.974125,5.7610583
J123554.87-022309.03,188.978625,-2.3858417
J123610.11+050510.18,189.042125,5.0861611
J123610.83+484916.21,189.045125,48.8211694
J123611.45+580420.32,189.0477083,58.0723111
J123614.77+475319.12,189.0615417,47.8886444
J123622.72+133610.30,189.0946667,13.6028611
J123625.55+095452.02,189.1064583,9.91445
J123630.44+483009.52,189.1268333,48.5026444
J123632.24+061010.56,189.1343333,6.1696
J123632.37+602932.21,189.134875,60.4922806
J123640.74+475145.36,189.16975,47.8626
J123645.28+433836.88,189.1886667,43.6435778
J123645.53+094300.11,189.1897083,9.7166972
J123653.68+591409.59,189.2236667,59.2359972
J123657.14+102549.23,189.2380833,10.4303417
J123702.46+014908.79,189.26025,1.8191083
J123711.62+090205.86,189.2984167,9.0349611
J123715.67+510212.49,189.3152917,51.0368028
J123717.46+425134.18,189.32275,42.8594944
J123718.05+093208.98,189.3252083,9.5358278
J123719.39+034146.42,189.3307917,3.6962278
J123722.09+415600.06,189.3420417,41.93335
J123733.56+042203.66,189.3898333,4.3676833
J123758.09+553105.07,189.4920417,55.518075
J123805.33-000137.26,189.5222083,-0.0270167
J123810.23+473247.38,189.542625,47.5464944
J123811.82+031342.23,189.54925,3.2283972
J123815.16+530304.26,189.5631667,53.0511833
J123821.79+421219.87,189.5907917,42.2055194
J123822.14+014045.00,189.59225,1.6791667
J123828.79+473321.16,189.6199583,47.5558778
J123835.91+012408.24,189.649625,1.4022889
J123837.25+555532.85,189.6552083,55.9257917
J123837.35+102833.18,189.655625,10.4758833
J123838.11+453414.47,189.6587917,45.5706861
J123843.61+413307.75,189.6817083,41.5521528
J123849.36+423841.11,189.7056667,42.6447528
J123849.37+445730.72,189.7057083,44.9585333
J123852.43+545931.31,189.7184583,54.9920306
J123900.82+052603.34,189.7534167,5.4342611
J123901.13+002155.99,189.7547083,0.3655528
J123904.22+132146.65,189.7675833,13.3629583
J123904.80+592429.53,189.77,59.4082028
J123906.26-023029.51,189.7760833,-2.5081972
J123911.37+004302.87,189.797375,0.7174639
J123915.78+015714.62,189.81575,1.9540611
J123918.52+424126.61,189.8271667,42.690725
J123922.43+002736.83,189.8434583,0.4602306
J123928.19+041604.29,189.8674583,4.2678583
J123933.17+105803.64,189.8882083,10.9676778
J123935.44+452240.29,189.8976667,45.3778583
J123936.04+122619.98,189.9001667,12.4388833
J123938.86+122507.95,189.9119167,12.418875
J123938.93+055521.82,189.9122083,5.9227278
J123941.02+575654.15,189.9209167,57.948375
J123944.38+422920.41,189.9349167,42.4890028
J123946.65+133159.86,189.944375,13.5332944
J123948.01+125826.26,189.9500417,12.9739611
J123948.37-024745.93,189.9515417,-2.7960917
J123950.23+034749.27,189.9592917,3.7970194
J123952.49+000731.75,189.9687083,0.1254861
J123953.46+425607.21,189.97275,42.9353361
J124000.51+464424.08,190.002125,46.7400222
J124001.01+474705.17,190.0042083,47.7847694
J124012.19+004144.40,190.0507917,0.6956667
J124032.46+052119.91,190.13525,5.3555306
J124033.75+463642.85,190.140625,46.6119028
J124043.10+445457.54,190.1795833,44.9159833
J124053.63+010030.08,190.2234583,1.0083556
J124102.59+054145.02,190.2607917,5.6958389
J124107.89+481939.37,190.282875,48.3276028
J124110.76-013525.95,190.2948333,-1.5905417
J124122.44+614242.39,190.3435,61.711775
J124124.66+450244.56,190.35275,45.0457111
J124129.55+631807.02,190.373125,63.30195
J124136.06-000706.00,190.40025,-0.1183333
J124145.94+571537.47,190.4414167,57.2604083
J124159.18+442355.64,190.4965833,44.3987889
J124200.54+033825.48,190.50225,3.6404111
J124203.68+595116.43,190.5153333,59.8545639
J124223.73+461815.49,190.598875,46.3043028
J124225.67+005648.72,190.6069583,0.9468667
J124231.48+531216.55,190.6311667,53.2045972
J124235.22+643551.66,190.64675,64.5976833
J124238.97+483209.63,190.662375,48.5360083
J124239.39-025241.91,190.664125,-2.8783083
J124240.72+012044.80,190.6696667,1.3457778
J124242.45+024703.47,190.676875,2.7842972
J124246.61+423126.69,190.6942083,42.5240806
J124250.72-014850.97,190.7113333,-1.8141583
J124257.26-011345.93,190.7385833,-1.229425
J124300.93+564351.19,190.753875,56.7308861
J124303.00-011657.91,190.7625,-1.2827528
J124306.50-002616.51,190.7770833,-0.4379194
J124309.36+033452.36,190.789,3.5812111
J124309.89-012628.44,190.7912083,-1.4412333
J124312.23-023003.16,190.8009583,-2.5008778
J124314.96+040502.02,190.8123333,4.0838944
J124318.73+033300.67,190.8280417,3.5501861
J124319.74+585753.84,190.83225,58.9649556
J124330.58+425816.03,190.8774167,42.9711194
J124331.83+495242.10,190.882625,49.8783611
J124338.67+003249.60,190.911125,0.5471111
J124345.07-002126.46,190.9377917,-0.35735
J124349.41+545418.00,190.955875,54.905
J124357.69+014337.82,190.990375,1.7271722
J124402.99+450745.37,191.0124583,45.1292694
J124403.16+411008.11,191.0131667,41.1689194
J124408.19+445330.87,191.034125,44.8919083
J124421.55+042539.13,191.0897917,4.4275361
J124423.57+602057.57,191.0982083,60.349325
J124428.12-030018.88,191.1171667,-3.0052444
J124428.86-002710.50,191.12025,-0.4529167
J124437.70+025132.56,191.1570833,2.8590444
J124447.07+420609.29,191.196125,42.1025806
J124450.00+422123.36,191.2083333,42.3564889
J124456.71+545409.35,191.2362917,54.9025972
J124456.74+660520.43,191.2364167,66.0890083
J124457.38-000235.29,191.2390833,-0.0431361
J124500.24+483743.85,191.251,48.6288472
J124512.87+014817.28,191.303625,1.8048
J124518.11+422437.55,191.3254583,42.4104306
J124521.61+614140.25,191.3400417,61.6945139
J124544.58+013720.16,191.43575,1.6222667
J124544.95+545034.39,191.4372917,54.8428861
J124552.33-014048.85,191.4680417,-1.6802361
J124555.47+423343.10,191.481125,42.5619722
J124556.74+014759.91,191.4864167,1.799975
J124606.99+593652.46,191.529125,59.6145722
J124610.28+520650.52,191.5428333,52.1140333
J124627.96+520222.24,191.6165,52.0395111
J124632.10-003836.77,191.63375,-0.6435472
J124632.87+421153.56,191.6369583,42.1982111
J124641.90+504347.84,191.6745833,50.7299556
J124647.45+000702.85,191.6977083,0.1174583
J124647.52+545315.36,191.698,54.8876
J124651.20+001749.30,191.7133333,0.2970278
J124717.80+470941.84,191.8241667,47.1616222
J124719.07+154235.64,191.8294583,15.7099
J124726.28+044617.50,191.8595,4.7715278
J124737.81+043111.48,191.9075417,4.5198556
J124742.65+035223.95,191.9277083,3.8733194
J124752.98-011109.04,191.97075,-1.1858444
J124753.23+044942.10,191.9717917,4.8283611
J124754.96-033738.59,191.979,-3.6273861
J124818.92+500703.02,192.0788333,50.1175056
J124825.38+541205.26,192.10575,54.2014611
J124828.75+421751.65,192.1197917,42.2976806
J124831.86-032806.69,192.13275,-3.468525
J124839.65+050632.27,192.1652083,5.1089639
J124842.63+474630.36,192.177625,47.7751
J124846.56+413916.25,192.194,41.6545139
J124851.67+491807.69,192.2152917,49.3021361
J124854.82+474009.40,192.2284167,47.6692778
J124859.91-010935.43,192.249625,-1.1598417
J124904.77+434959.51,192.269875,43.8331972
J124906.35+502009.46,192.2764583,50.3359611
J124914.58+480336.71,192.31075,48.0601972
J124917.59+052354.96,192.3232917,5.3986
J124927.08+513455.12,192.3628333,51.5819778
J124935.43+033615.61,192.397625,3.6043361
J124938.19+024520.19,192.409125,2.7556083
J124943.26+044610.44,192.43025,4.7695667
J124947.77+513828.28,192.4490417,51.6411889
J124956.98+494305.40,192.4874167,49.7181667
J125002.23+623545.91,192.5092917,62.5960861
J125007.11+525100.65,192.529625,52.8501806
J125025.37+480454.21,192.6057083,48.081725
J125031.21+520401.76,192.6300417,52.0671556
J125031.59+520722.65,192.631625,52.1229583
J125031.62+423337.43,192.63175,42.5603972
J125054.75+474552.09,192.728125,47.7644694
J125055.79+031149.29,192.7324583,3.197025
J125104.30+412325.81,192.7679167,41.3905028
J125108.91+043451.28,192.787125,4.5809111
J125112.88+045132.56,192.8036667,4.8590444
J125116.73+522910.93,192.8197083,52.4863694
J125117.13+003113.79,192.821375,0.5204972
J125123.31+140452.98,192.847125,14.0813833
J125146.19+610813.90,192.9424583,61.1371944
J125147.34+043429.13,192.94725,4.5747583
J125153.46+043447.24,192.97275,4.5797889
J125156.03-020439.22,192.9834583,-2.0775611
J125156.68+552116.02,192.9861667,55.35445
J125203.55+514048.42,193.0147917,51.6801167
J125205.44+603146.53,193.0226667,60.5295917
J125227.71+600400.95,193.1154583,60.0669306
J125238.80+450529.51,193.1616667,45.0915306
J125248.75+454433.65,193.203125,45.7426806
J125252.12+464529.44,193.2171667,46.7581778
J125254.77+504341.04,193.2282083,50.7280667
J125303.17+450044.83,193.2632083,45.0124528
J125303.51+495247.19,193.264625,49.879775
J125313.88+623819.71,193.3078333,62.6388083
J125341.72+034105.73,193.4238333,3.684925
J125347.00+032630.37,193.4458333,3.4417694
J125348.71+535029.56,193.4529583,53.8415444
J125356.64+050155.57,193.486,5.0321028
J125400.21+424220.03,193.500875,42.7055639
J125402.45+484706.18,193.5102083,48.78505
J125416.38-020204.37,193.56825,-2.0345472
J125421.00+051657.52,193.5875,5.2826444
J125427.34+022059.40,193.6139167,2.3498333
J125436.19+621344.69,193.6507917,62.2290806
J125437.50+435958.52,193.65625,43.9995889
J125437.76+530524.11,193.6573333,53.0900306
J125440.01+435212.35,193.6667083,43.8700972
J125441.21+492219.73,193.6717083,49.3721472
J125448.95+440920.15,193.7039583,44.1555972
J125451.85+035305.48,193.7160417,3.8848556
J125506.39+550859.19,193.776625,55.149775
J125515.53+025347.92,193.8147083,2.8966444
J125515.54+511728.61,193.81475,51.2912806
J125516.57+001448.81,193.8190417,0.2468917
J125518.74+654424.92,193.8280833,65.7402556
J125520.42-030128.67,193.8350833,-3.0246306
